user_id,perk
589164,AGE < 50 families with Childen: free hotel meal
589171,AGE < 50 families with Childen: free hotel meal
589228,Economic hot spots: exclusive disounts
589259,AGE < 50 families with Childen: free hotel meal
589306,AGE < 50 families with Childen: free hotel meal
589311,AGE < 50 families with Childen: free hotel meal
589404,AGE < 50 families with Childen: free hotel meal
589405,AGE < 50 families with Childen: free hotel meal
589414,AGE < 50 families with Childen: free hotel meal
589489,Economic hot spots: exclusive disounts
589539,AGE < 50 no child: no cancellation fees
589630,AGE < 50 families with Childen: free hotel meal
589650,AGE < 50 no child: no cancellation fees
589758,AGE < 50 no child: no cancellation fees
589775,AGE < 50 no child: no cancellation fees
589812,AGE < 50 families with Childen: free hotel meal
589822,Potential new users: 10% discount on first order.
589868,AGE < 50 no child: no cancellation fees
589884,AGE < 50 no child: no cancellation fees
589977, AGE >= 50 Group: 1 night free hotel with filght
589995, AGE >= 50 Group: 1 night free hotel with filght
590014,AGE < 50 no child: no cancellation fees
590040,AGE < 50 no child: no cancellation fees
590077,Economic hot spots: exclusive disounts
590095,AGE < 50 no child: no cancellation fees
590103,AGE < 50 no child: no cancellation fees
590123, AGE >= 50 Group: 1 night free hotel with filght
590130, AGE >= 50 Group: 1 night free hotel with filght
590163,AGE < 50 families with Childen: free hotel meal
590202,Economic hot spots: exclusive disounts
590227,AGE < 50 no child: no cancellation fees
590230,Economic hot spots: exclusive disounts
590379, AGE >= 50 Group: 1 night free hotel with filght
590394,AGE < 50 families with Childen: free hotel meal
590397,AGE < 50 no child: no cancellation fees
590400,AGE < 50 no child: no cancellation fees
590404, AGE >= 50 Group: 1 night free hotel with filght
590412,AGE < 50 no child: no cancellation fees
590420,AGE < 50 families with Childen: free hotel meal
590429, AGE >= 50 Group: 1 night free hotel with filght
590434, AGE >= 50 Group: 1 night free hotel with filght
590442,AGE < 50 no child: no cancellation fees
590468,Economic hot spots: exclusive disounts
590471, AGE >= 50 Group: 1 night free hotel with filght
590473,Economic hot spots: exclusive disounts
590558,AGE < 50 no child: no cancellation fees
590659,AGE < 50 no child: no cancellation fees
590697,AGE < 50 no child: no cancellation fees
590744,Economic hot spots: exclusive disounts
590829,AGE < 50 no child: no cancellation fees
590843,AGE < 50 families with Childen: free hotel meal
590905,AGE < 50 no child: no cancellation fees
590922, AGE >= 50 Group: 1 night free hotel with filght
590954,AGE < 50 no child: no cancellation fees
590967,AGE < 50 families with Childen: free hotel meal
590981,AGE < 50 no child: no cancellation fees
591003,AGE < 50 families with Childen: free hotel meal
591063,Potential new users: 10% discount on first order.
591097,AGE < 50 families with Childen: free hotel meal
591155,AGE < 50 no child: no cancellation fees
591255,AGE < 50 no child: no cancellation fees
591271,Potential new users: 10% discount on first order.
591328,Potential new users: 10% discount on first order.
591381,AGE < 50 no child: no cancellation fees
591433,AGE < 50 no child: no cancellation fees
591478,Economic hot spots: exclusive disounts
591582,AGE < 50 no child: no cancellation fees
591593,AGE < 50 no child: no cancellation fees
591599, AGE >= 50 Group: 1 night free hotel with filght
591714,AGE < 50 no child: no cancellation fees
591746,AGE < 50 no child: no cancellation fees
591835, AGE >= 50 Group: 1 night free hotel with filght
591888, AGE >= 50 Group: 1 night free hotel with filght
592035,AGE < 50 families with Childen: free hotel meal
592079,Potential new users: 10% discount on first order.
592082, AGE >= 50 Group: 1 night free hotel with filght
592118,Potential new users: 10% discount on first order.
592132,AGE < 50 no child: no cancellation fees
592158,AGE < 50 families with Childen: free hotel meal
592221,AGE < 50 no child: no cancellation fees
592366,AGE < 50 families with Childen: free hotel meal
592371,AGE < 50 no child: no cancellation fees
592372,AGE < 50 no child: no cancellation fees
592378,Potential new users: 10% discount on first order.
592399,AGE < 50 no child: no cancellation fees
592403, AGE >= 50 Group: 1 night free hotel with filght
592445,AGE < 50 families with Childen: free hotel meal
592491,AGE < 50 no child: no cancellation fees
592598, AGE >= 50 Group: 1 night free hotel with filght
592707,AGE < 50 no child: no cancellation fees
592792,AGE < 50 families with Childen: free hotel meal
592833,AGE < 50 families with Childen: free hotel meal
592886,AGE < 50 no child: no cancellation fees
592929,Economic hot spots: exclusive disounts
592958,AGE < 50 no child: no cancellation fees
593020,AGE < 50 no child: no cancellation fees
593047,Potential new users: 10% discount on first order.
593244,AGE < 50 no child: no cancellation fees
593350,AGE < 50 families with Childen: free hotel meal
593385,AGE < 50 families with Childen: free hotel meal
593386,AGE < 50 no child: no cancellation fees
593398,Potential new users: 10% discount on first order.
593401,AGE < 50 no child: no cancellation fees
593494,Economic hot spots: exclusive disounts
593536,AGE < 50 families with Childen: free hotel meal
593632, AGE >= 50 Group: 1 night free hotel with filght
593672,AGE < 50 no child: no cancellation fees
593719,AGE < 50 families with Childen: free hotel meal
593786,AGE < 50 families with Childen: free hotel meal
593804,Potential new users: 10% discount on first order.
593833,Potential new users: 10% discount on first order.
593910, AGE >= 50 Group: 1 night free hotel with filght
594000,Economic hot spots: exclusive disounts
594027,AGE < 50 families with Childen: free hotel meal
594042,AGE < 50 no child: no cancellation fees
594103,AGE < 50 families with Childen: free hotel meal
594123,AGE < 50 families with Childen: free hotel meal
594146, AGE >= 50 Group: 1 night free hotel with filght
594188, AGE >= 50 Group: 1 night free hotel with filght
594238, AGE >= 50 Group: 1 night free hotel with filght
594240,AGE < 50 families with Childen: free hotel meal
594406,AGE < 50 no child: no cancellation fees
594410, AGE >= 50 Group: 1 night free hotel with filght
594446,AGE < 50 families with Childen: free hotel meal
594449, AGE >= 50 Group: 1 night free hotel with filght
594503,Economic hot spots: exclusive disounts
594516,Potential new users: 10% discount on first order.
594601,AGE < 50 no child: no cancellation fees
594644, AGE >= 50 Group: 1 night free hotel with filght
594695, AGE >= 50 Group: 1 night free hotel with filght
594737,AGE < 50 families with Childen: free hotel meal
594824,AGE < 50 families with Childen: free hotel meal
594875,AGE < 50 families with Childen: free hotel meal
594892, AGE >= 50 Group: 1 night free hotel with filght
594914,AGE < 50 no child: no cancellation fees
594948, AGE >= 50 Group: 1 night free hotel with filght
594985,AGE < 50 no child: no cancellation fees
595026,AGE < 50 no child: no cancellation fees
595087,Economic hot spots: exclusive disounts
595122, AGE >= 50 Group: 1 night free hotel with filght
595123,AGE < 50 families with Childen: free hotel meal
595126,AGE < 50 no child: no cancellation fees
595171,AGE < 50 no child: no cancellation fees
595183, AGE >= 50 Group: 1 night free hotel with filght
595184,AGE < 50 no child: no cancellation fees
595257,AGE < 50 no child: no cancellation fees
595283,Potential new users: 10% discount on first order.
595284,Economic hot spots: exclusive disounts
595386,AGE < 50 no child: no cancellation fees
595414,AGE < 50 no child: no cancellation fees
595431,Economic hot spots: exclusive disounts
595442,AGE < 50 no child: no cancellation fees
595506,Potential new users: 10% discount on first order.
595527,AGE < 50 no child: no cancellation fees
595587,AGE < 50 families with Childen: free hotel meal
595624,AGE < 50 no child: no cancellation fees
595626,Economic hot spots: exclusive disounts
595690,Potential new users: 10% discount on first order.
595740, AGE >= 50 Group: 1 night free hotel with filght
595852, AGE >= 50 Group: 1 night free hotel with filght
595861,Economic hot spots: exclusive disounts
595897,AGE < 50 no child: no cancellation fees
595958, AGE >= 50 Group: 1 night free hotel with filght
596103,Economic hot spots: exclusive disounts
596153, AGE >= 50 Group: 1 night free hotel with filght
596186,AGE < 50 no child: no cancellation fees
596220, AGE >= 50 Group: 1 night free hotel with filght
596222, AGE >= 50 Group: 1 night free hotel with filght
596320,AGE < 50 families with Childen: free hotel meal
596329,Potential new users: 10% discount on first order.
596335,AGE < 50 no child: no cancellation fees
596349, AGE >= 50 Group: 1 night free hotel with filght
596361,AGE < 50 no child: no cancellation fees
596409,AGE < 50 no child: no cancellation fees
596442,AGE < 50 no child: no cancellation fees
596505,AGE < 50 no child: no cancellation fees
596559,Potential new users: 10% discount on first order.
596611,Potential new users: 10% discount on first order.
596732,AGE < 50 families with Childen: free hotel meal
596820,AGE < 50 no child: no cancellation fees
596856,AGE < 50 families with Childen: free hotel meal
596863,AGE < 50 families with Childen: free hotel meal
597003,AGE < 50 no child: no cancellation fees
597010,AGE < 50 no child: no cancellation fees
597029,AGE < 50 no child: no cancellation fees
597300,AGE < 50 families with Childen: free hotel meal
597410,Economic hot spots: exclusive disounts
597434,AGE < 50 no child: no cancellation fees
597498, AGE >= 50 Group: 1 night free hotel with filght
597510, AGE >= 50 Group: 1 night free hotel with filght
597662,Potential new users: 10% discount on first order.
597734,AGE < 50 no child: no cancellation fees
597836,AGE < 50 no child: no cancellation fees
597878, AGE >= 50 Group: 1 night free hotel with filght
597946, AGE >= 50 Group: 1 night free hotel with filght
597948,Potential new users: 10% discount on first order.
597954,Economic hot spots: exclusive disounts
597955,Potential new users: 10% discount on first order.
598069,AGE < 50 no child: no cancellation fees
598075,AGE < 50 families with Childen: free hotel meal
598185,AGE < 50 families with Childen: free hotel meal
598233,AGE < 50 families with Childen: free hotel meal
598265,AGE < 50 families with Childen: free hotel meal
598276,AGE < 50 no child: no cancellation fees
598306,AGE < 50 no child: no cancellation fees
598526, AGE >= 50 Group: 1 night free hotel with filght
598533,AGE < 50 families with Childen: free hotel meal
598590,AGE < 50 no child: no cancellation fees
598687,AGE < 50 no child: no cancellation fees
598691,AGE < 50 no child: no cancellation fees
598692,Economic hot spots: exclusive disounts
598715,AGE < 50 families with Childen: free hotel meal
598832, AGE >= 50 Group: 1 night free hotel with filght
598881,AGE < 50 no child: no cancellation fees
598911,AGE < 50 no child: no cancellation fees
598945,AGE < 50 no child: no cancellation fees
599065,AGE < 50 families with Childen: free hotel meal
599239,AGE < 50 families with Childen: free hotel meal
599244,Potential new users: 10% discount on first order.
599311,AGE < 50 families with Childen: free hotel meal
599335, AGE >= 50 Group: 1 night free hotel with filght
599348,AGE < 50 no child: no cancellation fees
599437, AGE >= 50 Group: 1 night free hotel with filght
599454,AGE < 50 no child: no cancellation fees
599649,Economic hot spots: exclusive disounts
599651,Potential new users: 10% discount on first order.
599657,AGE < 50 no child: no cancellation fees
599765,Economic hot spots: exclusive disounts
599790,Potential new users: 10% discount on first order.
599833,AGE < 50 families with Childen: free hotel meal
599909,Potential new users: 10% discount on first order.
599927,Economic hot spots: exclusive disounts
599999,Potential new users: 10% discount on first order.
600011,Economic hot spots: exclusive disounts
600018,AGE < 50 no child: no cancellation fees
600057,AGE < 50 no child: no cancellation fees
600078, AGE >= 50 Group: 1 night free hotel with filght
600163, AGE >= 50 Group: 1 night free hotel with filght
600265,AGE < 50 families with Childen: free hotel meal
600287,AGE < 50 families with Childen: free hotel meal
600304, AGE >= 50 Group: 1 night free hotel with filght
600351,AGE < 50 no child: no cancellation fees
600395, AGE >= 50 Group: 1 night free hotel with filght
600444, AGE >= 50 Group: 1 night free hotel with filght
600515,AGE < 50 no child: no cancellation fees
600561,AGE < 50 no child: no cancellation fees
600605, AGE >= 50 Group: 1 night free hotel with filght
600648,AGE < 50 no child: no cancellation fees
600690,AGE < 50 no child: no cancellation fees
600750,AGE < 50 families with Childen: free hotel meal
600796, AGE >= 50 Group: 1 night free hotel with filght
600833, AGE >= 50 Group: 1 night free hotel with filght
600842,AGE < 50 no child: no cancellation fees
600886,AGE < 50 no child: no cancellation fees
600926,AGE < 50 families with Childen: free hotel meal
600930, AGE >= 50 Group: 1 night free hotel with filght
601094,Potential new users: 10% discount on first order.
601104, AGE >= 50 Group: 1 night free hotel with filght
601116,AGE < 50 no child: no cancellation fees
601158,Economic hot spots: exclusive disounts
601282,Economic hot spots: exclusive disounts
601582, AGE >= 50 Group: 1 night free hotel with filght
601673,AGE < 50 families with Childen: free hotel meal
601882,AGE < 50 no child: no cancellation fees
601894,AGE < 50 families with Childen: free hotel meal
601917,AGE < 50 no child: no cancellation fees
602120,AGE < 50 no child: no cancellation fees
602190,AGE < 50 families with Childen: free hotel meal
602323,AGE < 50 families with Childen: free hotel meal
602433, AGE >= 50 Group: 1 night free hotel with filght
602476,AGE < 50 no child: no cancellation fees
602478,Economic hot spots: exclusive disounts
602598,AGE < 50 families with Childen: free hotel meal
602656,AGE < 50 no child: no cancellation fees
602734,Potential new users: 10% discount on first order.
602748,AGE < 50 no child: no cancellation fees
602769,AGE < 50 families with Childen: free hotel meal
602793,AGE < 50 families with Childen: free hotel meal
602827, AGE >= 50 Group: 1 night free hotel with filght
602918,AGE < 50 no child: no cancellation fees
602921, AGE >= 50 Group: 1 night free hotel with filght
602925, AGE >= 50 Group: 1 night free hotel with filght
602946,AGE < 50 no child: no cancellation fees
602953,AGE < 50 no child: no cancellation fees
602962,AGE < 50 families with Childen: free hotel meal
603033,Potential new users: 10% discount on first order.
603053,AGE < 50 no child: no cancellation fees
603100,AGE < 50 families with Childen: free hotel meal
603160,Economic hot spots: exclusive disounts
603221,Potential new users: 10% discount on first order.
603278,AGE < 50 no child: no cancellation fees
603296,AGE < 50 no child: no cancellation fees
603341,Potential new users: 10% discount on first order.
603345, AGE >= 50 Group: 1 night free hotel with filght
603440,AGE < 50 no child: no cancellation fees
603515,AGE < 50 no child: no cancellation fees
603592,AGE < 50 no child: no cancellation fees
603635, AGE >= 50 Group: 1 night free hotel with filght
603715,AGE < 50 no child: no cancellation fees
603809, AGE >= 50 Group: 1 night free hotel with filght
603875,AGE < 50 no child: no cancellation fees
603883, AGE >= 50 Group: 1 night free hotel with filght
604136,AGE < 50 no child: no cancellation fees
604355,AGE < 50 no child: no cancellation fees
604388,AGE < 50 no child: no cancellation fees
604592,Potential new users: 10% discount on first order.
604617, AGE >= 50 Group: 1 night free hotel with filght
604664,Potential new users: 10% discount on first order.
604688,AGE < 50 families with Childen: free hotel meal
604804,AGE < 50 families with Childen: free hotel meal
604840,AGE < 50 no child: no cancellation fees
604916,Potential new users: 10% discount on first order.
604982,Economic hot spots: exclusive disounts
605004,AGE < 50 no child: no cancellation fees
605096, AGE >= 50 Group: 1 night free hotel with filght
605136,Economic hot spots: exclusive disounts
605308,Potential new users: 10% discount on first order.
605311,AGE < 50 families with Childen: free hotel meal
605439,AGE < 50 no child: no cancellation fees
605494,AGE < 50 families with Childen: free hotel meal
605558,AGE < 50 no child: no cancellation fees
605578,AGE < 50 no child: no cancellation fees
605607,AGE < 50 families with Childen: free hotel meal
605615,AGE < 50 no child: no cancellation fees
605619,AGE < 50 families with Childen: free hotel meal
605776,Economic hot spots: exclusive disounts
605780, AGE >= 50 Group: 1 night free hotel with filght
605878,AGE < 50 no child: no cancellation fees
605943,Potential new users: 10% discount on first order.
605945,AGE < 50 families with Childen: free hotel meal
606041, AGE >= 50 Group: 1 night free hotel with filght
606060,Economic hot spots: exclusive disounts
606094, AGE >= 50 Group: 1 night free hotel with filght
606161,AGE < 50 families with Childen: free hotel meal
606283,AGE < 50 families with Childen: free hotel meal
606290,Economic hot spots: exclusive disounts
606333,AGE < 50 no child: no cancellation fees
606362,Economic hot spots: exclusive disounts
606456,Potential new users: 10% discount on first order.
606568,Economic hot spots: exclusive disounts
606635,AGE < 50 no child: no cancellation fees
606648,AGE < 50 no child: no cancellation fees
606762, AGE >= 50 Group: 1 night free hotel with filght
606862,AGE < 50 no child: no cancellation fees
606930,AGE < 50 no child: no cancellation fees
607017,AGE < 50 no child: no cancellation fees
607028,AGE < 50 no child: no cancellation fees
607152,Economic hot spots: exclusive disounts
607197,Potential new users: 10% discount on first order.
607270,AGE < 50 no child: no cancellation fees
607280,AGE < 50 families with Childen: free hotel meal
607350,AGE < 50 families with Childen: free hotel meal
607524, AGE >= 50 Group: 1 night free hotel with filght
607626,AGE < 50 no child: no cancellation fees
607706,AGE < 50 no child: no cancellation fees
607799,AGE < 50 families with Childen: free hotel meal
607931,AGE < 50 no child: no cancellation fees
607949,Economic hot spots: exclusive disounts
607998,Economic hot spots: exclusive disounts
608039,AGE < 50 no child: no cancellation fees
608086,Economic hot spots: exclusive disounts
608287,AGE < 50 families with Childen: free hotel meal
608296,AGE < 50 no child: no cancellation fees
608343,AGE < 50 no child: no cancellation fees
608478,Economic hot spots: exclusive disounts
608520, AGE >= 50 Group: 1 night free hotel with filght
608521, AGE >= 50 Group: 1 night free hotel with filght
608629,Economic hot spots: exclusive disounts
608725,AGE < 50 families with Childen: free hotel meal
608727, AGE >= 50 Group: 1 night free hotel with filght
608764,AGE < 50 families with Childen: free hotel meal
608786,Potential new users: 10% discount on first order.
608820,AGE < 50 families with Childen: free hotel meal
608823,AGE < 50 no child: no cancellation fees
608860,AGE < 50 no child: no cancellation fees
608866, AGE >= 50 Group: 1 night free hotel with filght
608970,Potential new users: 10% discount on first order.
609051,AGE < 50 families with Childen: free hotel meal
609102,AGE < 50 families with Childen: free hotel meal
609167,AGE < 50 no child: no cancellation fees
609221,Potential new users: 10% discount on first order.
609228,Economic hot spots: exclusive disounts
609230,AGE < 50 no child: no cancellation fees
609236,AGE < 50 no child: no cancellation fees
609240, AGE >= 50 Group: 1 night free hotel with filght
609243,AGE < 50 families with Childen: free hotel meal
609262,AGE < 50 no child: no cancellation fees
609393,AGE < 50 no child: no cancellation fees
609413, AGE >= 50 Group: 1 night free hotel with filght
609673,AGE < 50 no child: no cancellation fees
609683,Potential new users: 10% discount on first order.
609720,AGE < 50 families with Childen: free hotel meal
609763,AGE < 50 families with Childen: free hotel meal
609800,AGE < 50 families with Childen: free hotel meal
609817, AGE >= 50 Group: 1 night free hotel with filght
609838,Potential new users: 10% discount on first order.
609868, AGE >= 50 Group: 1 night free hotel with filght
610144,Economic hot spots: exclusive disounts
610226, AGE >= 50 Group: 1 night free hotel with filght
610280, AGE >= 50 Group: 1 night free hotel with filght
610294,Economic hot spots: exclusive disounts
610306,Economic hot spots: exclusive disounts
610338,AGE < 50 families with Childen: free hotel meal
610395, AGE >= 50 Group: 1 night free hotel with filght
610474, AGE >= 50 Group: 1 night free hotel with filght
610482,AGE < 50 no child: no cancellation fees
610492,AGE < 50 families with Childen: free hotel meal
610530,Potential new users: 10% discount on first order.
610670,AGE < 50 families with Childen: free hotel meal
610763,AGE < 50 families with Childen: free hotel meal
610793,AGE < 50 families with Childen: free hotel meal
610806,AGE < 50 no child: no cancellation fees
610905,Potential new users: 10% discount on first order.
610909,AGE < 50 no child: no cancellation fees
611031,Potential new users: 10% discount on first order.
611065,Economic hot spots: exclusive disounts
611087,AGE < 50 families with Childen: free hotel meal
611126, AGE >= 50 Group: 1 night free hotel with filght
611177,AGE < 50 families with Childen: free hotel meal
611251,AGE < 50 no child: no cancellation fees
611350,AGE < 50 families with Childen: free hotel meal
611371,AGE < 50 no child: no cancellation fees
611583,AGE < 50 families with Childen: free hotel meal
611839,AGE < 50 no child: no cancellation fees
611852,AGE < 50 no child: no cancellation fees
611887,AGE < 50 no child: no cancellation fees
611954,AGE < 50 no child: no cancellation fees
612002,AGE < 50 families with Childen: free hotel meal
612128,AGE < 50 families with Childen: free hotel meal
612175,AGE < 50 families with Childen: free hotel meal
612220,Potential new users: 10% discount on first order.
612226,Potential new users: 10% discount on first order.
612236, AGE >= 50 Group: 1 night free hotel with filght
612562,Potential new users: 10% discount on first order.
612685,AGE < 50 no child: no cancellation fees
612797, AGE >= 50 Group: 1 night free hotel with filght
612812, AGE >= 50 Group: 1 night free hotel with filght
612976,Potential new users: 10% discount on first order.
613164,AGE < 50 no child: no cancellation fees
613252,Potential new users: 10% discount on first order.
613275,AGE < 50 families with Childen: free hotel meal
613383,AGE < 50 no child: no cancellation fees
613386,Potential new users: 10% discount on first order.
613442,AGE < 50 no child: no cancellation fees
613655, AGE >= 50 Group: 1 night free hotel with filght
613874, AGE >= 50 Group: 1 night free hotel with filght
613921,AGE < 50 no child: no cancellation fees
613941,Economic hot spots: exclusive disounts
614033,AGE < 50 no child: no cancellation fees
614092,AGE < 50 no child: no cancellation fees
614111,AGE < 50 no child: no cancellation fees
614165,AGE < 50 no child: no cancellation fees
614311, AGE >= 50 Group: 1 night free hotel with filght
614412,AGE < 50 families with Childen: free hotel meal
614549,AGE < 50 no child: no cancellation fees
614595,Potential new users: 10% discount on first order.
614632, AGE >= 50 Group: 1 night free hotel with filght
614668,Economic hot spots: exclusive disounts
614748,AGE < 50 families with Childen: free hotel meal
614793,Potential new users: 10% discount on first order.
614814, AGE >= 50 Group: 1 night free hotel with filght
614828,AGE < 50 no child: no cancellation fees
614846,Potential new users: 10% discount on first order.
614918,AGE < 50 no child: no cancellation fees
614933, AGE >= 50 Group: 1 night free hotel with filght
615006, AGE >= 50 Group: 1 night free hotel with filght
615266,AGE < 50 no child: no cancellation fees
615307,AGE < 50 families with Childen: free hotel meal
615489, AGE >= 50 Group: 1 night free hotel with filght
615544,Potential new users: 10% discount on first order.
615674,AGE < 50 no child: no cancellation fees
615749,AGE < 50 no child: no cancellation fees
615783,AGE < 50 no child: no cancellation fees
615881,Potential new users: 10% discount on first order.
615922,Economic hot spots: exclusive disounts
616086,Potential new users: 10% discount on first order.
616125,AGE < 50 no child: no cancellation fees
616222,AGE < 50 families with Childen: free hotel meal
616461,AGE < 50 families with Childen: free hotel meal
616470,AGE < 50 no child: no cancellation fees
616491, AGE >= 50 Group: 1 night free hotel with filght
616518,Economic hot spots: exclusive disounts
616692,Potential new users: 10% discount on first order.
616715,AGE < 50 families with Childen: free hotel meal
616718,AGE < 50 no child: no cancellation fees
616734,Potential new users: 10% discount on first order.
616752,AGE < 50 families with Childen: free hotel meal
616789,AGE < 50 no child: no cancellation fees
616795,AGE < 50 no child: no cancellation fees
616802,AGE < 50 no child: no cancellation fees
616950,AGE < 50 no child: no cancellation fees
616992,AGE < 50 families with Childen: free hotel meal
617052,AGE < 50 families with Childen: free hotel meal
617125,Economic hot spots: exclusive disounts
617199, AGE >= 50 Group: 1 night free hotel with filght
617402,AGE < 50 no child: no cancellation fees
617407,AGE < 50 families with Childen: free hotel meal
617458,AGE < 50 families with Childen: free hotel meal
617506,AGE < 50 no child: no cancellation fees
617606,Potential new users: 10% discount on first order.
617743, AGE >= 50 Group: 1 night free hotel with filght
617878,AGE < 50 families with Childen: free hotel meal
617964,AGE < 50 families with Childen: free hotel meal
617990,Potential new users: 10% discount on first order.
617994,AGE < 50 no child: no cancellation fees
618063, AGE >= 50 Group: 1 night free hotel with filght
618088, AGE >= 50 Group: 1 night free hotel with filght
618157,AGE < 50 families with Childen: free hotel meal
618181,AGE < 50 no child: no cancellation fees
618201,AGE < 50 no child: no cancellation fees
618230,Potential new users: 10% discount on first order.
618266,AGE < 50 families with Childen: free hotel meal
618308, AGE >= 50 Group: 1 night free hotel with filght
618343,AGE < 50 families with Childen: free hotel meal
618392,AGE < 50 families with Childen: free hotel meal
618418,AGE < 50 no child: no cancellation fees
618429,AGE < 50 families with Childen: free hotel meal
618535,AGE < 50 families with Childen: free hotel meal
618642,Potential new users: 10% discount on first order.
618664, AGE >= 50 Group: 1 night free hotel with filght
618759,AGE < 50 families with Childen: free hotel meal
618780,AGE < 50 families with Childen: free hotel meal
618815,AGE < 50 families with Childen: free hotel meal
618881,Economic hot spots: exclusive disounts
619079,AGE < 50 no child: no cancellation fees
619109,AGE < 50 no child: no cancellation fees
619218,AGE < 50 no child: no cancellation fees
619321, AGE >= 50 Group: 1 night free hotel with filght
619362,AGE < 50 no child: no cancellation fees
619432,AGE < 50 no child: no cancellation fees
619520,AGE < 50 no child: no cancellation fees
619615,AGE < 50 no child: no cancellation fees
619918,AGE < 50 no child: no cancellation fees
619938,Potential new users: 10% discount on first order.
619971,AGE < 50 no child: no cancellation fees
619983, AGE >= 50 Group: 1 night free hotel with filght
619988,Potential new users: 10% discount on first order.
620033,Potential new users: 10% discount on first order.
620274, AGE >= 50 Group: 1 night free hotel with filght
620300,AGE < 50 families with Childen: free hotel meal
620382,AGE < 50 families with Childen: free hotel meal
620394,AGE < 50 families with Childen: free hotel meal
620453,AGE < 50 families with Childen: free hotel meal
620690, AGE >= 50 Group: 1 night free hotel with filght
620719,AGE < 50 no child: no cancellation fees
620884,AGE < 50 no child: no cancellation fees
620972,AGE < 50 no child: no cancellation fees
620991,AGE < 50 no child: no cancellation fees
621072, AGE >= 50 Group: 1 night free hotel with filght
621081, AGE >= 50 Group: 1 night free hotel with filght
621085,AGE < 50 no child: no cancellation fees
621113,Potential new users: 10% discount on first order.
621150,Potential new users: 10% discount on first order.
621291, AGE >= 50 Group: 1 night free hotel with filght
621552,Potential new users: 10% discount on first order.
621607,AGE < 50 families with Childen: free hotel meal
621665,AGE < 50 families with Childen: free hotel meal
621811,AGE < 50 families with Childen: free hotel meal
621849, AGE >= 50 Group: 1 night free hotel with filght
621922,AGE < 50 no child: no cancellation fees
622149,AGE < 50 no child: no cancellation fees
622248,AGE < 50 no child: no cancellation fees
622293,AGE < 50 no child: no cancellation fees
622343,AGE < 50 no child: no cancellation fees
622418,AGE < 50 families with Childen: free hotel meal
622464,AGE < 50 no child: no cancellation fees
622708,Economic hot spots: exclusive disounts
622813, AGE >= 50 Group: 1 night free hotel with filght
623043,AGE < 50 no child: no cancellation fees
623077,AGE < 50 no child: no cancellation fees
623087,Economic hot spots: exclusive disounts
623142,AGE < 50 families with Childen: free hotel meal
623417,Potential new users: 10% discount on first order.
623691,AGE < 50 no child: no cancellation fees
623750,AGE < 50 families with Childen: free hotel meal
623815,AGE < 50 no child: no cancellation fees
623850,AGE < 50 no child: no cancellation fees
623935,Economic hot spots: exclusive disounts
623941,AGE < 50 families with Childen: free hotel meal
623949,Economic hot spots: exclusive disounts
623972,Economic hot spots: exclusive disounts
624198,Economic hot spots: exclusive disounts
624215,AGE < 50 families with Childen: free hotel meal
624258,AGE < 50 no child: no cancellation fees
624497,AGE < 50 families with Childen: free hotel meal
624593,AGE < 50 families with Childen: free hotel meal
624636,AGE < 50 no child: no cancellation fees
624762,AGE < 50 families with Childen: free hotel meal
624913,AGE < 50 families with Childen: free hotel meal
625030,AGE < 50 no child: no cancellation fees
625089,AGE < 50 families with Childen: free hotel meal
625398,Economic hot spots: exclusive disounts
625400,AGE < 50 families with Childen: free hotel meal
625555,AGE < 50 no child: no cancellation fees
625597, AGE >= 50 Group: 1 night free hotel with filght
625700,Potential new users: 10% discount on first order.
625703,AGE < 50 no child: no cancellation fees
625984,Economic hot spots: exclusive disounts
626037,Potential new users: 10% discount on first order.
626067,Potential new users: 10% discount on first order.
626114,Potential new users: 10% discount on first order.
626249,Potential new users: 10% discount on first order.
626318,Economic hot spots: exclusive disounts
626329,AGE < 50 no child: no cancellation fees
626519,Economic hot spots: exclusive disounts
626520,AGE < 50 no child: no cancellation fees
626558,Potential new users: 10% discount on first order.
626587,AGE < 50 no child: no cancellation fees
626645, AGE >= 50 Group: 1 night free hotel with filght
626986, AGE >= 50 Group: 1 night free hotel with filght
627041,AGE < 50 no child: no cancellation fees
627158,AGE < 50 families with Childen: free hotel meal
627176,AGE < 50 no child: no cancellation fees
627436,AGE < 50 no child: no cancellation fees
627451,AGE < 50 no child: no cancellation fees
627475,Potential new users: 10% discount on first order.
627518,AGE < 50 families with Childen: free hotel meal
627617,AGE < 50 no child: no cancellation fees
627729,Potential new users: 10% discount on first order.
627889, AGE >= 50 Group: 1 night free hotel with filght
627893,Economic hot spots: exclusive disounts
627972,AGE < 50 families with Childen: free hotel meal
628023,AGE < 50 no child: no cancellation fees
628033,AGE < 50 families with Childen: free hotel meal
628570,AGE < 50 families with Childen: free hotel meal
628653,AGE < 50 no child: no cancellation fees
628671,AGE < 50 families with Childen: free hotel meal
628694,AGE < 50 no child: no cancellation fees
628752,AGE < 50 families with Childen: free hotel meal
628762,AGE < 50 families with Childen: free hotel meal
629345,AGE < 50 no child: no cancellation fees
629647,Economic hot spots: exclusive disounts
629701,AGE < 50 no child: no cancellation fees
629725,AGE < 50 no child: no cancellation fees
629747,Potential new users: 10% discount on first order.
629803,AGE < 50 families with Childen: free hotel meal
629812,Potential new users: 10% discount on first order.
629877,AGE < 50 no child: no cancellation fees
