session_id,user_id,trip_id,session_start,session_end,flight_discount,hotel_discount,flight_discount_amount,hotel_discount_amount,flight_booked,hotel_booked,page_clicks,cancellation
535047-8bb2e93b57f84b0cb70b0bc24b4e7827,535047,535047-20719beb2aba4451a78d0f9c5a3c6c5b,2023/1/18 18:04,2023/1/18 18:06,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
535495-72a74147c748400eb5cf983702546f2d,535495,535495-0c73f52a11af4dc1bd334e8d532bcbf6,2023/1/18 10:38,2023/1/18 10:42,FALSE,FALSE,,,TRUE,TRUE,33,FALSE
536099-be9e4138ffb2470f876a7e6bf15cafe3,536099,536099-fb6ebe305f0444b683879fe1ec61b6b2,2023/1/18 18:52,2023/1/18 18:53,TRUE,FALSE,0.2,,FALSE,TRUE,9,FALSE
536675-48db0e744aab4b6e950231f0f8b986d2,536675,536675-3c0c99acad6d418387c9ccddbf0bb0d0,2023/1/18 16:05,2023/1/18 16:06,FALSE,FALSE,,,TRUE,FALSE,10,FALSE
536691-8c014e63bb7f49e1bebe013e0d46d38c,536691,536691-23e277d8c476420480557271f8f117b1,2023/1/18 18:27,2023/1/18 18:29,FALSE,TRUE,,0.15,TRUE,FALSE,20,FALSE
536791-4fb11c8eff944095948de7feafc710c2,536791,536791-d9b54385f2174283b28a66fa8fa33598,2023/1/18 14:02,2023/1/18 14:04,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
537181-0bfe615319d742cc94ab90639fe18f37,537181,537181-c0447c4f1d56413596df713633beb7b7,2023/1/18 6:13,2023/1/18 6:14,FALSE,FALSE,,,FALSE,TRUE,15,FALSE
537317-6e49ffe609cd482bbc75db9f4a44026b,537317,537317-d7ceeb74ed8f4b959317141f973d6290,2023/1/18 12:14,2023/1/18 12:16,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
537373-ee993e249d264de2b0c57230ff44c335,537373,537373-68b0115d72234ddba302e93d2475611b,2023/1/18 21:34,2023/1/18 21:38,FALSE,TRUE,,0.1,TRUE,TRUE,36,FALSE
537393-c8db06db69f449b5b5dc1135ca5ecaea,537393,537393-8b216aad9d174ffeae211ffecda6aa75,2023/1/18 20:18,2023/1/18 20:21,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
537560-9f87b09267f542c29b64029d6a25958d,537560,537560-ca0eb070e8cd433f880b055ca504c5ab,2023/1/18 9:19,2023/1/18 9:20,FALSE,TRUE,,0.1,FALSE,TRUE,9,FALSE
537595-b5404ec4d01d45eb98380f7b1a555494,537595,537595-301af450bb7f4875b39245f471ae0114,2023/1/18 10:40,2023/1/18 10:42,FALSE,FALSE,,,TRUE,FALSE,22,FALSE
537748-04010b38f6064f569a3138f08d6cf48c,537748,537748-8dcc97396245427fb43f06781c0f6336,2023/1/18 21:23,2023/1/18 21:27,FALSE,FALSE,,,TRUE,TRUE,36,FALSE
537795-cb9eee262bda4590bb11d1cf1c576f4c,537795,537795-e92bf30dde19463195da68d12dcc3909,2023/1/18 19:12,2023/1/18 19:14,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
537861-3b855f4279e84ec88e830a9e94a44d30,537861,537861-30a0b324c16342b4a612326a62ba570a,2023/1/18 2:06,2023/1/18 2:08,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
538069-10b1094d61094e87ae4fe942522439f9,538069,538069-57c4c2eee2af4c91b97059968d19e8b6,2023/1/18 16:04,2023/1/18 16:06,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
538074-884cc6cc64044a98babc760c0ee01838,538074,538074-8f2119ea7e3944c2b136a446335c70d8,2023/1/18 22:12,2023/1/18 22:14,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
538108-a2daba437bc243ac84422e998c95116e,538108,538108-01dc4dfcdb6448d18ad0fd28b0c8e5f0,2023/1/18 10:12,2023/1/18 10:13,FALSE,FALSE,,,TRUE,FALSE,11,FALSE
538388-fa2a14f66f034989b6522f062c975601,538388,538388-cdd52b691f8b4886b8d70ab27f760f21,2023/1/18 13:18,2023/1/18 13:21,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
538426-75919483c68245d29820e14fb49f3115,538426,538426-2a2e5ec6549e4d41b587e9f673fe7cd0,2023/1/18 7:31,2023/1/18 7:33,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
538714-df129467514e491cb061e805aff10a84,538714,538714-5bc56f4ffb4643eeb2983c80636e071f,2023/1/18 21:50,2023/1/18 21:54,FALSE,FALSE,,,TRUE,TRUE,34,FALSE
538780-045b48d54aac48d5b887930368e994e6,538780,538780-75eb50d81bc54fffb3c78e60b0e6601b,2023/1/18 9:02,2023/1/18 9:06,FALSE,FALSE,,,TRUE,TRUE,34,FALSE
539008-39bb2f7b74e3433bb753c7a4d4b3ec92,539008,539008-dbf59eab7f7f452a9a94c9fbab3e4f33,2023/1/18 13:32,2023/1/18 13:34,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
539012-16aa5263fea04a3bab73a940faf49c4f,539012,539012-c93ed98b64b744ed8bbd6f7251688189,2023/1/18 11:03,2023/1/18 11:05,FALSE,TRUE,,0.3,TRUE,TRUE,22,FALSE
539093-78f30368818e457b90f5f5641eff93ac,539093,539093-d33b837e2070420c89028dbcc43cf831,2023/1/18 13:22,2023/1/18 13:25,FALSE,TRUE,,0.05,TRUE,TRUE,28,FALSE
348817-b178257d9ff244b896d4d215ee597cc8,348817,348817-dca8b90b3fb9461c9947acd92f0f8dca,2023/1/19 21:00,2023/1/19 21:02,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
411701-f03435cadf0d49b3bdbd74261e3feecd,411701,411701-1703d8448a834ec59ce63716a15d4c04,2023/1/19 22:41,2023/1/19 22:43,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
437549-087dcf4b262846f8b57d9af86ce50c4c,437549,437549-5dbec11d32e842be88f4ac679195d573,2023/1/19 13:48,2023/1/19 13:52,FALSE,TRUE,,0.2,TRUE,TRUE,35,FALSE
449619-b0e528a71aae43db815390fea80b5be0,449619,449619-eabd97b67dea42afb9828be5ab708792,2023/1/19 22:19,2023/1/19 22:21,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
468370-5f63867184a84a96954b034992056305,468370,468370-5e702790bf724b9899edce3c001dee84,2023/1/19 18:30,2023/1/19 18:37,FALSE,FALSE,,,FALSE,TRUE,64,FALSE
488511-74fe49b589e74c90b70f49b0a40d172a,488511,488511-801af81f3c0847b5af2c0ef7b67866aa,2023/1/19 20:42,2023/1/19 20:44,FALSE,FALSE,,,FALSE,TRUE,23,FALSE
497108-2aca55af36844b50a4344fb64aa4790b,497108,497108-365f42cdf6bb4be798b9083ed588653b,2023/1/19 12:34,2023/1/19 12:36,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
498154-c28144c28fe84ccc9cb8ef35a54499b0,498154,498154-44ba97f1676e4de3b2f3c1ba1bdd313d,2023/1/19 19:20,2023/1/19 19:23,FALSE,FALSE,,,TRUE,TRUE,26,FALSE
499038-bfd59580d9684e92906d56170095d9ff,499038,499038-ffdd56c117f046dba65203f772e25adb,2023/1/19 15:31,2023/1/19 15:33,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
502847-957502d097cc4ac98f8e160b5881fe95,502847,502847-6c776e352fa24591b3b1d1101d584193,2023/1/19 20:53,2023/1/19 20:55,FALSE,FALSE,,,TRUE,TRUE,21,FALSE
505854-2bbcf2d6e8274909b94c72eb58f5c583,505854,505854-225125bfe2d7445ca6840ad9475f995e,2023/1/19 16:11,2023/1/19 16:12,TRUE,FALSE,0.1,,FALSE,TRUE,14,FALSE
509453-250ecbc1502442b2b98f91de9e8b6073,509453,509453-792b0136e69e40ceb15e6e381e92b2a4,2023/1/19 14:14,2023/1/19 14:16,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
510093-b2b9b3fed1fd4c08b3a0a037ecb8dc92,510093,510093-d52c7dcf38ac4292813948d9146534ca,2023/1/19 14:52,2023/1/19 14:55,FALSE,FALSE,,,TRUE,TRUE,26,FALSE
511996-536541d0d11746a29854050d8f238d1d,511996,511996-be3c4e83108c47df8cca261116de1451,2023/1/19 18:52,2023/1/19 18:53,FALSE,TRUE,,0.05,FALSE,TRUE,13,FALSE
517968-fe10347ce1e8465588dcebba08991309,517968,517968-0b6ec879f2464c5a9c4c2d2b621b7668,2023/1/19 20:49,2023/1/19 20:50,FALSE,FALSE,,,FALSE,TRUE,9,FALSE
518324-a287da8dae7442d0af0b585311dd125c,518324,518324-c6e49950bb924c1a83523d79cec02a15,2023/1/19 21:11,2023/1/19 21:13,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
518894-4834e1de6fe143368089c78ad0cdc9e1,518894,518894-9593265b36b247b68d582b5ee8bf495b,2023/1/19 13:34,2023/1/19 13:35,FALSE,TRUE,,0.1,TRUE,FALSE,10,FALSE
520170-98abb79a724a49a7989996d564a5c002,520170,520170-3848fe57d21e4bbcbd79a898b53e738d,2023/1/19 8:29,2023/1/19 8:31,FALSE,FALSE,,,FALSE,TRUE,18,FALSE
521408-422924fe63f942208f2c5e715a017886,521408,521408-6c28e23b1e4c44c68e2e7341f0791540,2023/1/19 20:38,2023/1/19 20:40,TRUE,FALSE,0.15,,TRUE,TRUE,20,FALSE
524923-50a19931aa8d4a86bbe5ee5d82165e99,524923,524923-41ad97fce124442eb879ab04bd4397d4,2023/1/19 17:43,2023/1/19 17:44,FALSE,FALSE,,,TRUE,FALSE,9,FALSE
525631-54128ba34bd641dcbf128a5df8652be5,525631,525631-bb913aced8354a02b2719c5ff0b65600,2023/1/19 19:33,2023/1/19 19:35,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
527396-56b355e3aa2149069744e87e7dd3b9fb,527396,527396-979555c4222a4246bc5a3782030f16fc,2023/1/19 17:17,2023/1/19 17:18,FALSE,FALSE,,,FALSE,TRUE,11,FALSE
528417-d70852877106468db742c0ccfe0f129c,528417,528417-df9de0001fb941f5895ff04229c892d8,2023/1/19 18:56,2023/1/19 18:58,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
529249-b1ef8dd28962479d9fc93a68d0cddf7f,529249,529249-4906293b7adc489b824bea1e98b68987,2023/1/19 19:17,2023/1/19 19:19,TRUE,FALSE,0.1,,TRUE,TRUE,22,FALSE
530563-5c9aee74a0db4383bb5a422271c534a7,530563,530563-f332cd01eca34e3a8b88eed83b8f098e,2023/1/19 19:35,2023/1/19 19:37,TRUE,FALSE,0.1,,TRUE,TRUE,19,FALSE
530754-e25ab843079b48849f9234dc8915ab4f,530754,530754-97c79b0dcb4b4bf9b99c172fa85aeee8,2023/1/19 21:12,2023/1/19 21:14,FALSE,FALSE,,,TRUE,FALSE,21,FALSE
531824-40fd12aab3f34d50b29659fbe24fe133,531824,531824-665d841957ba4273ab4a3d4dd76f2353,2023/1/19 18:03,2023/1/19 18:05,FALSE,FALSE,,,TRUE,TRUE,16,FALSE
531844-05f268575b89420cb13c517965735eb4,531844,531844-61e781f7071843bc8553d1508be97f7a,2023/1/19 1:36,2023/1/19 1:41,FALSE,FALSE,,,TRUE,TRUE,41,FALSE
532742-63bf4eb87e3145509cc9861fe0697385,532742,532742-1e82763ce1d64938a531e5fe6d3b1d7a,2023/1/19 14:48,2023/1/19 14:56,TRUE,FALSE,0.05,,TRUE,TRUE,72,FALSE
532823-969284ec22dc4fa4b42c1f694b322265,532823,532823-168ac0568a884d4a8850527b82098cb0,2023/1/19 6:39,2023/1/19 6:41,FALSE,FALSE,,,TRUE,TRUE,16,FALSE
532863-39443c9b79024f58ae89a752f855b696,532863,532863-03ccfc0011bd4d28a0149a79a6226a89,2023/1/19 5:34,2023/1/19 5:37,TRUE,FALSE,0.15,,TRUE,TRUE,24,FALSE
532941-5d631ce634f24d459eaf2e27d2623dd2,532941,532941-e273d4f264db47328715fde5bae4d530,2023/1/19 22:12,2023/1/19 22:14,FALSE,FALSE,,,FALSE,TRUE,23,FALSE
533975-3ef4472b93e44250b91fea6e1141a337,533975,533975-2a377b5ec28f487f8af467b6b983fa09,2023/1/19 20:10,2023/1/19 20:12,TRUE,FALSE,0.1,,FALSE,TRUE,17,FALSE
534948-7a02e310727e419aa8f9c9172965f324,534948,534948-b26fc9cb73d74c12ae87db95fc3ea98c,2023/1/19 13:12,2023/1/19 13:13,FALSE,FALSE,,,FALSE,TRUE,10,FALSE
535081-270d13c6e01f44a8893afd3180fb16b5,535081,535081-35ed5ba26116498d816a7af071b28348,2023/1/19 6:51,2023/1/19 6:52,FALSE,FALSE,,,FALSE,TRUE,10,FALSE
535686-c0e1c3a2407445c3922369bd0dbce7f9,535686,535686-a0ba4714e54e4f1182d46317bc639365,2023/1/19 10:09,2023/1/19 10:12,TRUE,FALSE,0.15,,TRUE,TRUE,25,FALSE
536893-f43a9f5164654e7995e2405a1de902d1,536893,536893-3c497d61f44641cb9f3f70f7a6e658e5,2023/1/19 16:21,2023/1/19 16:23,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
537066-f89a43de015b4f0d8ef61ab784643ae1,537066,537066-9c27d746a0da483684b22315d2eb65cd,2023/1/19 19:23,2023/1/19 19:26,FALSE,FALSE,,,TRUE,TRUE,28,FALSE
538134-7045dfea6bcd4239a2bca654a6df22b6,538134,538134-c78e81bed1f0415084980195c16c453a,2023/1/19 19:23,2023/1/19 19:27,FALSE,FALSE,,,TRUE,TRUE,38,FALSE
538216-daa88fa86ef14bc483f2420019b9080a,538216,538216-cfa4f7ac2fec423e9f5b99f89673136d,2023/1/19 22:29,2023/1/19 22:34,FALSE,FALSE,,,TRUE,TRUE,40,FALSE
538457-1cef76349054444dbf3404ba4adf6732,538457,538457-227aa1a00f10453a8761e39fff3c6f27,2023/1/19 4:52,2023/1/19 4:55,FALSE,TRUE,,0.05,TRUE,TRUE,27,FALSE
538915-b7b4f3bba4264438871c4d8c5102178f,538915,538915-ecd159156e7141a4baeb9b86d4faef3a,2023/1/19 9:00,2023/1/19 9:04,FALSE,FALSE,,,TRUE,TRUE,32,FALSE
539140-90905b3faaaf4981a6e05b3797fedaee,539140,539140-9d1cca83e48e411284f8b7f366af82a5,2023/1/19 21:40,2023/1/19 21:42,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
539146-e2882dc5f42f457cade51118cb634d63,539146,539146-2b6658f8f155462aa84bc8027c073543,2023/1/19 19:04,2023/1/19 19:09,FALSE,FALSE,,,TRUE,TRUE,45,FALSE
539243-92510fafe1ba4e66ba6f6371d30a81e9,539243,539243-5faec51ca13343e8aa17d7846f724ce8,2023/1/19 16:02,2023/1/19 16:04,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
539317-28be04d0549340c5b1e1532a1e47d6ec,539317,539317-96392ae7f2b34a67822ee1c159dc696f,2023/1/19 23:31,2023/1/19 23:34,FALSE,TRUE,,0.05,TRUE,TRUE,28,FALSE
539414-5fb19a1d0f2c44b293e43c307cbfd78e,539414,539414-e7079b741b054c6f8f4abf4a47772eae,2023/1/19 20:53,2023/1/19 20:55,FALSE,TRUE,,0.1,TRUE,TRUE,23,FALSE
539519-8421ee8fc89647fdb4fc79b79524dd55,539519,539519-fc8b8a7f7b6c4d3abcd1fe86386654e5,2023/1/19 16:15,2023/1/19 16:17,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
539558-744ead70a6e546678685ee9b361266b5,539558,539558-e9c76adf9b4e43c59824a1383dc20759,2023/1/19 9:25,2023/1/19 9:27,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
539669-fc6b3d35c8d74d658ad6ec1ea934e814,539669,539669-e5fd96044e1240edb2fda2fa04599771,2023/1/19 18:44,2023/1/19 18:52,FALSE,FALSE,,,FALSE,TRUE,68,FALSE
539917-03b9f44d05914b4baf835e0eea487c11,539917,539917-74ea5e80e8264149ad044827464cca19,2023/1/19 3:58,2023/1/19 3:59,FALSE,FALSE,,,TRUE,FALSE,11,FALSE
540014-d5067f5d497a4b8481897d30d6efad44,540014,540014-bcd5340fd2fd4f8eb41c17adf5ea849a,2023/1/19 21:41,2023/1/19 21:43,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
540308-4d8cbefadf8d4461ba0000dbb7b43e89,540308,540308-c3e5ced85ef44ce1993246514506d757,2023/1/19 4:10,2023/1/19 4:12,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
540415-2a85a91af9ba4f27970c24110d519483,540415,540415-1d74e26108874cdc8a25e3ad1b19d726,2023/1/19 15:07,2023/1/19 15:12,FALSE,FALSE,,,TRUE,TRUE,41,FALSE
540444-b2d1ee6d529e4077a9a4102d0adaf735,540444,540444-f0a45aae4ff145f8bee95646e5fbde69,2023/1/19 19:16,2023/1/19 19:18,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
540572-15d3c4c0f18a4d159a36c86e68481723,540572,540572-927aa92282f34969b7e27f14e5a7a516,2023/1/19 19:49,2023/1/19 19:54,FALSE,FALSE,,,TRUE,TRUE,45,FALSE
540642-dce0811914d94cb78e04c53eeacf1e48,540642,540642-f73ba8ecd8994bc2825b8f08eb75729e,2023/1/19 16:23,2023/1/19 16:24,FALSE,FALSE,,,FALSE,TRUE,12,FALSE
540733-61af7ccbbcca4d6587f36ff0a052d25d,540733,540733-0bf61b2fc47049df8e5f4e94e0c97a67,2023/1/19 21:49,2023/1/19 21:53,FALSE,FALSE,,,TRUE,TRUE,33,FALSE
540941-933003495d82405fbb9e838f438e24a5,540941,540941-2459e3d5741c4af59bef836f6bedbd41,2023/1/19 19:53,2023/1/19 19:55,TRUE,FALSE,0.1,,FALSE,TRUE,18,FALSE
540974-ab87c109688a4d1db91644ec59cab5a8,540974,540974-3f4bac1a72d74750a8f5c197404f93eb,2023/1/19 8:31,2023/1/19 8:36,FALSE,FALSE,,,TRUE,TRUE,43,FALSE
541112-3658441023f14ea3ade62acaa88909ac,541112,541112-bf4309360b174681b8354090da0bd882,2023/1/19 19:10,2023/1/19 19:13,TRUE,FALSE,0.1,,TRUE,TRUE,26,FALSE
187212-d2718a2a79a94f7f9de3fa8ea8fdcc66,187212,187212-fd70ca21a2ed45a7ad8962104bd8eef3,2023/1/20 19:12,2023/1/20 19:14,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
497042-41c80eee03b54f85ac179c6e8135d18b,497042,497042-eb0a09b1304b4791a96d5fd46edb37c6,2023/1/20 22:16,2023/1/20 22:19,TRUE,FALSE,0.1,,TRUE,TRUE,31,FALSE
498199-da5fdcf8080f4b05880e57c892c6d93c,498199,498199-b192c91265a949aabd27879a2c95e269,2023/1/20 18:23,2023/1/20 18:27,FALSE,FALSE,,,TRUE,TRUE,33,FALSE
500646-d6312951ff1f445dae009349ec0c308d,500646,500646-ede0fa1c74d64e2ca269f955d5c2728c,2023/1/20 16:01,2023/1/20 16:02,FALSE,TRUE,,0.4,FALSE,TRUE,14,FALSE
505289-dc7dcdf7eef24dadbe703c9e98052589,505289,505289-eb3c9956310f4d9998294af85796afb8,2023/1/20 19:43,2023/1/20 19:45,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
508546-1b88266dcb7c40579ecc8f2a96c949b0,508546,508546-afb49b6f129141e7a34e7926483cbee7,2023/1/20 13:22,2023/1/20 13:24,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
509115-81c65dea789e446ab4a14a14fcaeb1fb,509115,509115-09084f2d1b934d40b9ea9e54dfab804b,2023/1/20 19:45,2023/1/20 19:47,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
512060-2520464f86df4f6e860d146bdd62b745,512060,512060-ce5c6046ddca4e2399b9c7683dc86303,2023/1/20 12:27,2023/1/20 12:28,FALSE,FALSE,,,TRUE,TRUE,16,FALSE
512069-29edcbf5f81e4472b97549f2a0b82606,512069,512069-59550549c84e4569b20deba93d25404b,2023/1/20 1:37,2023/1/20 1:40,FALSE,FALSE,,,TRUE,TRUE,31,FALSE
512695-55fddc03742b4c689e67319d58e70303,512695,512695-e1d0515814dc4d5e938e05d4f3044229,2023/1/20 18:53,2023/1/20 18:56,FALSE,FALSE,,,TRUE,FALSE,24,FALSE
513683-20c992ca21f749dcb46f6c16e544a260,513683,513683-c10f206f54934cfa98aa5d4c1147cfdf,2023/1/20 9:41,2023/1/20 9:50,TRUE,FALSE,0.1,,TRUE,TRUE,77,FALSE
513869-7eed99a8c9b94b17a1e64edc08626592,513869,513869-d3ed7c58f44c4ed4a47fc9b558f3abf0,2023/1/20 10:36,2023/1/20 10:37,TRUE,FALSE,0.2,,FALSE,TRUE,14,FALSE
513926-ca24d62de57b41a0bc7692049799b106,513926,513926-1599cb06aaf648e39397678ac139aee2,2023/1/20 7:03,2023/1/20 7:06,TRUE,FALSE,0.15,,TRUE,TRUE,30,FALSE
513956-2dee8959ed77442888522037620f95e0,513956,513956-943db46b291d4002b7d19ddb3498ef9e,2023/1/20 12:52,2023/1/20 12:55,TRUE,FALSE,0.15,,TRUE,TRUE,26,FALSE
513967-a23b802bd766420c9249692d88cc4585,513967,513967-6b913bfdd0204bb5ac53c602282937bc,2023/1/20 19:54,2023/1/20 19:56,TRUE,FALSE,0.1,,TRUE,TRUE,18,FALSE
515243-452564e5237b41dbb2421e7842220af1,515243,515243-1989f68da52b493e9404c57e7881890b,2023/1/20 17:49,2023/1/20 17:54,FALSE,FALSE,,,TRUE,FALSE,45,FALSE
515694-83225c95a0e243369cde80f216465ddc,515694,515694-058027fbcdd94fbb8619c41a8ee6884b,2023/1/20 18:47,2023/1/20 18:50,FALSE,FALSE,,,TRUE,TRUE,32,FALSE
516144-a96de409f8634e17b219a26afeb1612c,516144,516144-b37468fab36b49d6b035d123ea8e6f49,2023/1/20 12:02,2023/1/20 12:04,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
516246-4105e64541164736bdd55953e0d2e82f,516246,516246-f96cd96db3384867a0a810fe3e0bcac1,2023/1/20 15:35,2023/1/20 15:38,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
518963-551628d1870041479606a9e524fd79c2,518963,518963-8a16fa3f2ec84b499426713a8e936a87,2023/1/20 19:44,2023/1/20 19:46,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
519554-6880f70a9a22404badd978876045018d,519554,519554-76a038bfa44748578bf2d04016319cfd,2023/1/20 20:54,2023/1/20 20:56,FALSE,FALSE,,,TRUE,TRUE,22,FALSE
520491-337b992242874684a3da41af325559a1,520491,520491-1ef3939fa92a433ca681d734dbeb99b9,2023/1/20 17:19,2023/1/20 17:21,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
521883-437d78c83d36452898fb3984f74b6dce,521883,521883-733dd752d8514c8a9f3e880da73fb617,2023/1/20 17:56,2023/1/20 17:57,FALSE,FALSE,,,TRUE,FALSE,11,FALSE
521921-3ecb21fec82e4ae681c29950a461d7f2,521921,521921-3aec7504b8e544ef8dabd4f558fa5553,2023/1/20 7:38,2023/1/20 7:42,FALSE,FALSE,,,TRUE,TRUE,33,FALSE
522223-c3764852ec8e4c58b0deb30031863f0a,522223,522223-2861b1a7514c47aa9ec5361e85eac924,2023/1/20 21:02,2023/1/20 21:06,FALSE,FALSE,,,TRUE,TRUE,36,FALSE
522265-d22340e3380d4e56b8e98eeebdc854c5,522265,522265-a99455d55e1c4e57b5712e5930ecb770,2023/1/20 14:31,2023/1/20 14:32,FALSE,TRUE,,0.15,FALSE,TRUE,14,FALSE
522286-221347e8c28147878a347bc5db5b73d4,522286,522286-38e4dacc612a4211807456443104c483,2023/1/20 19:32,2023/1/20 19:33,FALSE,FALSE,,,TRUE,FALSE,15,FALSE
522873-501f8f51f6a042b19f6635b226d76714,522873,522873-52bba366fb8f446d91ac05adc0741e35,2023/1/20 18:16,2023/1/20 18:18,FALSE,FALSE,,,TRUE,FALSE,17,FALSE
523392-f9d67ae11f8d4f798532fe73d355a585,523392,523392-bd9db2daa52c40efb3f75e394938b547,2023/1/20 18:27,2023/1/20 18:33,FALSE,FALSE,,,TRUE,TRUE,57,FALSE
524358-8f144d40c9e3436dab8ab9de9abe576c,524358,524358-7c9936ec557f44c19059a53d3f9a8968,2023/1/20 19:40,2023/1/20 19:43,FALSE,FALSE,,,TRUE,TRUE,32,FALSE
524929-f22ef905b9ac4a38adb35c213ed5b6b3,524929,524929-39fa57a95b80462eb6d566a5e4ec8ecb,2023/1/20 6:07,2023/1/20 6:09,FALSE,FALSE,,,TRUE,TRUE,18,FALSE
527038-d763a0c397be4168abed73764b8c4e23,527038,527038-5b8db0edf81c4f4b8f1fbfecbd76beac,2023/1/20 16:03,2023/1/20 16:05,FALSE,FALSE,,,TRUE,FALSE,17,FALSE
529801-81678cfff9734ac19c39eb6efe19b746,529801,529801-03b8f689d4a54d7390d5acd299c62e53,2023/1/20 17:35,2023/1/20 17:37,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
529831-7885232245524a88861ef7a4a6036efc,529831,529831-0d4228094d8f4a2dbe78e256b21f4744,2023/1/20 17:57,2023/1/20 17:58,FALSE,FALSE,,,FALSE,TRUE,16,FALSE
531361-3bfd0a90afed48ad8bd47f924383ff8e,531361,531361-e3b673f24b914c0a823e720ed4e0d19e,2023/1/20 15:38,2023/1/20 15:40,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
531386-2bd6422236f84e7a9b1a441d420c0b5d,531386,531386-6c76f0be1a8c4af392d77b4fbf932baf,2023/1/20 11:39,2023/1/20 11:41,FALSE,FALSE,,,TRUE,TRUE,23,FALSE
531562-a0668e7c9744425a94b66ab4d47b0904,531562,531562-f2e4eca3513844f7b2706bd7d73e8f1c,2023/1/20 20:10,2023/1/20 20:15,FALSE,FALSE,,,FALSE,TRUE,43,FALSE
532381-dcb4dee95fb24a618ea5e43a66955a02,532381,532381-993e32e9bfbf447eaa9bdc2ef35bbaab,2023/1/20 9:30,2023/1/20 9:32,FALSE,FALSE,,,TRUE,TRUE,20,FALSE
532535-f2a0d87d361846a59fbe329a7315c81c,532535,532535-479a62c9c9584e32be3e62b5f3ca424c,2023/1/20 15:22,2023/1/20 15:25,FALSE,FALSE,,,TRUE,TRUE,26,FALSE
532607-1962c1950aeb451da1d82e919ae2df7f,532607,532607-688f51f3eeb640f4aba4157c8a3efadf,2023/1/20 11:34,2023/1/20 11:38,FALSE,FALSE,,,TRUE,TRUE,37,FALSE
533598-2cb3f7069312456186a4d646bf5a7697,533598,533598-92dbadbb06f54130a2f81610c7415e75,2023/1/20 12:10,2023/1/20 12:13,FALSE,TRUE,,0.1,TRUE,TRUE,27,FALSE
534842-1ad51afd9724406db26649a4f1966bf4,534842,534842-f07903bfd3da4cecb72b6b1a31db1cf3,2023/1/20 17:41,2023/1/20 17:43,FALSE,FALSE,,,TRUE,TRUE,19,FALSE
534986-a88c18dbcda94982b329cd5d62a215f3,534986,534986-3cb3d14612f346cc98a1306003f7bd22,2023/1/20 14:14,2023/1/20 14:18,FALSE,FALSE,,,TRUE,TRUE,35,FALSE
535177-f299ef630a054b91bea17cb4131da351,535177,535177-08eb6f6b6b60488da061bc968b5a79e4,2023/1/20 11:31,2023/1/20 11:33,TRUE,FALSE,0.3,,TRUE,TRUE,22,FALSE
539010-239478cd4d2b4462bc1051bda69944f0,539010,539010-f1785f6557394f3e9e09121954506d95,2023/1/20 16:36,2023/1/20 16:38,FALSE,FALSE,,,TRUE,TRUE,24,FALSE
539637-2c41a9b6e86245a5b819b08792fa7bd6,539637,539637-4396c72334364fe6a1874a9d27a34e1c,2023/1/20 17:06,2023/1/20 17:08,FALSE,TRUE,,0.25,TRUE,TRUE,18,FALSE
541357-10e5cfb1de3f41b28bcf1a1e7447e653,541357,541357-03538332f9ac45888839455e0d18dae7,2023/1/20 17:31,2023/1/20 17:33,FALSE,FALSE,,,TRUE,TRUE,17,FALSE
