user_id,age,gender,married,has_children,home_country,home_city,home_airport_lat,home_airport_lon,sessions,clicks,flight_times,avg_checked_bag,total_flight_distance_km,use_flight_discount_times,total_flight_fee,last_minuten,user_non_america_flights,avg_nights,avg_rooms,max_nights,use_hotel_discount_times,total_hotel_fee,trips,flight_booking_count,room_booking_count
598533,38,F,FALSE,TRUE,canada,victoria,48.647,-123.426,8,219,1,0,7907.819,0,680.07,,,2,1,2,0,170,1,1,1
598590,49,F,TRUE,FALSE,usa,las vegas,36.08,-115.152,8,143,3,1,10265.322,1,680.28,,,2,2,5,0,795,5,5,5
598687,40,M,FALSE,FALSE,usa,modesto,37.626,-120.954,8,138,3,1,9796.193,0,878.68,,,4,1,4,0,506,3,3,3
598691,37,F,FALSE,FALSE,canada,ottawa,45.323,-75.669,8,122,2,1,2428.53,1,89.33,,,6,1,8,0,199,2,2,2
598692,22,M,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,99,1,0,6408.158,0,567.2,,,10,1,16,1,143.55,2,1,2
598715,29,F,TRUE,TRUE,canada,gatineau,45.521,-75.564,8,90,2,1,10288.175,0,855.89,,,2,1,2,0,45,1,1,1
598832,52,F,TRUE,TRUE,usa,louisville,38.228,-85.664,8,102,,,,,,,,3,2,3,0,169,1,,1
598881,44,F,FALSE,FALSE,usa,knoxville,35.812,-83.993,8,163,5,1,16525.391,0,2211.64,,,4,2,10,1,745.65,6,5,6
598911,38,F,FALSE,FALSE,canada,montreal,45.468,-73.741,8,158,5,1,15923.333,1,1197.93,,,3,1,4,1,919.3,5,5,5
598945,21,F,FALSE,FALSE,usa,charlotte,35.214,-80.943,8,94,1,1,5560.279,0,527.04,,,3,1,3,0,350,1,1,1
599065,39,M,FALSE,TRUE,usa,new york,40.777,-73.872,8,368,1,1,12023.208,0,1319.92,,,3,2,3,0,266,2,2,2
599239,39,F,FALSE,TRUE,usa,nashville,36.124,-86.678,10,106,1,0,4713.755,0,464.9,,,4,1,8,0,269,2,1,2
599244,26,F,FALSE,FALSE,usa,dallas,32.847,-96.852,8,56,1,0,2349.302,0,201.71,,,,,,,,,,
599311,39,F,FALSE,TRUE,canada,quebec,46.788,-71.398,8,84,2,1,3559.427,1,265.03,,,3,2,3,1,182,2,1,2
599335,53,F,FALSE,FALSE,usa,el paso,31.807,-106.378,8,120,3,1,7707.398,1,231.64,,,6,1,11,0,430,2,2,2
599348,40,F,FALSE,FALSE,usa,san antonio,29.529,-98.279,8,135,3,1,20177.222,0,1818.66,,,4,1,5,0,340,3,3,3
599437,52,F,FALSE,FALSE,usa,amarillo,35.219,-101.706,8,108,3,0,10811.881,1,1253.38,,,3,2,4,1,66.9,3,3,3
599454,42,F,TRUE,FALSE,usa,charlotte,35.214,-80.943,8,317,2,0,10393.952,1,683.77,,,7,2,7,0,309,2,2,2
599649,56,F,TRUE,TRUE,usa,new york,40.64,-73.779,8,392,3,1,18512.82,1,2972.85,,,4,2,5,1,582.5,3,3,3
599651,42,F,TRUE,FALSE,usa,shreveport,32.446,-93.826,9,63,,,,,,,,,,,,,,,
599657,49,F,TRUE,FALSE,canada,london,43.036,-81.154,8,126,1,0,1332.451,1,21.67,,,0,1,0,0,141,1,1,1
599765,54,F,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,152,1,0,7948.42,1,128.14,,,8,1,8,0,91,1,1,1
599790,56,F,FALSE,FALSE,usa,new york,40.64,-73.779,8,65,,,,,,,,,,,,,,,
599833,44,F,TRUE,TRUE,usa,el paso,31.849,-106.38,8,188,4,1,14421.669,1,982.07,,,5,1,10,0,411,4,4,4
599909,29,F,FALSE,FALSE,usa,san antonio,29.384,-98.581,8,68,,,,,,,,,,,,,,,
599927,43,F,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,158,3,1,21066.733,1,1437.39,,,2,1,4,0,1488,4,4,4
599999,66,F,FALSE,FALSE,canada,victoria,48.647,-123.426,8,96,,,,,,,,,,,,,,,
600011,45,F,FALSE,FALSE,usa,new york,40.64,-73.779,8,135,3,0,20341.808,0,2137.88,,,2,2,3,0,273,2,2,2
600018,38,F,FALSE,FALSE,usa,grand rapids,42.881,-85.523,8,135,5,2,21099.711,0,2180.1,,,2,2,3,1,305,4,4,4
600057,34,F,TRUE,FALSE,usa,chicago,42.422,-87.868,8,126,1,0,2765.101,0,250.5,,,6,1,6,1,13.2,1,1,1
600078,57,F,FALSE,FALSE,usa,chicago,42.422,-87.868,8,70,3,1,10031.36,1,435.86,1,,3,1,4,1,139.6,2,2,2
600163,55,M,TRUE,TRUE,usa,minneapolis,44.88,-93.217,8,119,,,,,,,,5,2,5,0,66,1,,1
600265,35,F,FALSE,TRUE,canada,victoria,48.647,-123.426,8,125,1,0,5145.278,0,460.28,,,17,1,17,0,85,1,1,1
600287,40,F,FALSE,TRUE,usa,atlanta,33.64,-84.427,8,95,2,1,4045.82,1,192.15,,,0,1,0,0,334,2,2,2
600304,57,F,TRUE,FALSE,usa,philadelphia,40.082,-75.011,8,109,2,1,5075.373,0,455.23,,,1,1,1,0,337,2,2,2
600351,47,F,TRUE,FALSE,usa,portland,45.589,-122.597,8,120,2,1,12484.463,0,1046.68,,,4,1,4,0,260,1,1,1
600395,54,F,TRUE,FALSE,usa,houston,29.645,-95.279,8,138,2,1,10372.516,0,1116.84,,,2,2,4,1,430.7,4,3,4
600444,53,F,TRUE,FALSE,canada,edmonton,53.573,-113.521,8,144,4,1,20792.36,1,1318.67,,,2,1,2,1,479.6,5,5,5
600515,36,F,TRUE,FALSE,canada,toronto,43.742,-79.466,9,429,3,1,13705.313,0,1276.83,,,3,1,6,1,453.55,3,3,3
600561,30,F,FALSE,FALSE,usa,phoenix,33.434,-112.008,8,103,2,1,7544.35,0,629.96,,,1,1,1,0,1019,2,2,2
600605,56,F,TRUE,FALSE,usa,oakland,37.721,-122.221,8,125,1,0,12061.493,1,485.64,,,6,1,15,0,409,3,2,3
600648,45,F,TRUE,FALSE,usa,baltimore,39.175,-76.668,8,136,4,1,19975.641,0,2590.8,,,3,2,7,1,811.9,4,3,4
600690,38,F,FALSE,FALSE,canada,london,43.036,-81.154,9,137,3,1,10744.354,1,896.62,,,7,2,18,0,615,5,3,5
600750,49,F,TRUE,TRUE,usa,new york,40.777,-73.872,8,112,2,0,15755.061,0,1377.74,,,2,1,2,0,314,2,2,2
600796,80,F,TRUE,FALSE,canada,vancouver,49.195,-123.182,8,55,,,,,,,,6,1,6,0,351,1,,1
600833,72,F,TRUE,FALSE,usa,san diego,32.733,-117.189,8,78,,,,,,,,9,2,9,0,138,1,,1
600842,31,F,FALSE,FALSE,usa,birmingham,33.563,-86.753,8,220,,,,,,,,3,2,3,0,187,2,,2
600886,40,F,FALSE,FALSE,usa,cincinnati,39.103,-84.419,9,135,4,1,10212.682,1,835.69,,,4,1,8,1,473.3,4,4,4
600926,47,M,TRUE,TRUE,usa,kansas city,39.297,-94.714,8,183,2,0,5826.532,0,479.97,,,2,1,4,1,177.6,2,2,2
600930,57,F,TRUE,TRUE,usa,sacramento,38.513,-121.493,8,117,2,1,11127.939,0,1280.78,,,1,1,1,0,80,1,1,1
601094,18,M,FALSE,FALSE,usa,chicago,41.979,-87.904,8,111,,,,,,,,,,,,,,,
601104,55,F,TRUE,FALSE,usa,santa ana,33.676,-117.868,8,128,1,1,116,0,10.84,,,10,2,15,1,557.1,2,1,2
601116,29,F,FALSE,FALSE,usa,madison,43.14,-89.337,8,88,1,0,2630.856,0,238.99,,,5,2,7,0,345,2,1,2
601158,30,F,FALSE,FALSE,usa,new york,40.777,-73.872,8,153,2,1,14400.139,1,683.25,,,3,1,3,0,201,1,1,1
601282,57,F,TRUE,TRUE,usa,new york,40.64,-73.779,8,188,2,1,7611.82,2,47.32,,,2,1,2,0,387,2,2,2
601582,53,M,FALSE,TRUE,usa,sacramento,38.695,-121.591,8,85,1,0,2011.602,0,188.89,,,10,1,14,0,568,2,1,2
601673,40,F,TRUE,TRUE,canada,toronto,43.677,-79.631,8,116,4,0,17462.333,1,1648.39,,,3,2,4,0,493,4,4,4
601882,47,F,TRUE,FALSE,usa,omaha,41.118,-95.913,9,179,3,0,11029.365,0,1016.96,,,3,1,3,0,343,2,2,2
601894,25,F,FALSE,TRUE,usa,new york,40.64,-73.779,9,114,1,0,4530.927,0,402.17,,,4,1,6,0,184,2,1,2
601917,31,F,FALSE,FALSE,usa,cleveland,41.412,-81.85,8,161,4,1,17738.802,2,1335.26,,,2,2,3,0,307,3,3,3
602120,42,F,FALSE,FALSE,canada,montreal,45.68,-74.039,8,152,4,1,13999.04,1,1120.77,,,4,1,8,1,527.3,4,4,4
602190,44,F,FALSE,TRUE,usa,houston,29.645,-95.279,8,84,1,0,3220.959,0,247.69,,,7,1,10,0,410,2,1,2
602323,19,F,FALSE,TRUE,usa,dallas,32.847,-96.852,9,127,1,0,2737.776,1,47.05,,,2,2,3,0,189,2,1,2
602433,53,F,FALSE,FALSE,usa,madison,43.14,-89.337,8,132,3,1,14136.087,1,889.86,,,1,1,2,1,406.2,3,3,3
602476,36,F,FALSE,FALSE,canada,edmonton,53.667,-113.467,8,145,3,0,11800.335,1,1055.82,,,4,1,8,1,711.1,4,3,4
602478,26,F,TRUE,FALSE,usa,new york,40.777,-73.872,8,141,,,,,,,,14,2,15,0,368,2,,2
602598,32,F,TRUE,TRUE,usa,new york,40.777,-73.872,8,140,3,1,6921.615,1,501.55,,,4,2,8,0,470,4,3,4
602656,42,F,FALSE,FALSE,usa,san antonio,29.534,-98.47,8,100,3,1,8834.849,1,661.64,,,4,2,5,0,449,3,3,3
602734,36,F,FALSE,FALSE,usa,chicago,42.422,-87.868,8,346,,,,,,,,,,,,,,,
602748,43,M,TRUE,FALSE,usa,oklahoma city,35.415,-97.386,8,210,4,1,37911.226,0,6395.74,,1,2,1,4,1,471.3,3,3,3
602769,38,F,TRUE,TRUE,usa,new york,40.64,-73.779,9,226,2,1,19449.417,0,1755.49,,,2,1,3,0,901,4,4,4
602793,37,F,FALSE,TRUE,usa,miami,25.907,-80.278,8,87,1,1,3787.656,0,352.75,,,3,1,5,0,260,2,1,2
602827,56,F,TRUE,TRUE,usa,san jose,37.362,-121.929,8,141,4,1,37685.29,0,3356.34,,,2,1,6,2,518.8,5,5,5
602918,45,F,TRUE,FALSE,canada,winnipeg,49.91,-97.234,8,101,1,1,6731.638,0,654.83,,,6,1,6,0,87,1,,1
602921,67,F,TRUE,FALSE,canada,toronto,43.862,-79.37,8,87,1,1,6632.474,0,660.27,,,1,1,1,0,296,1,1,1
602925,55,F,TRUE,FALSE,canada,quebec,46.788,-71.398,9,151,4,1,20410.279,0,1841.93,,,8,2,23,0,857,4,3,4
602946,47,M,FALSE,FALSE,usa,phoenix,33.535,-112.383,8,115,2,1,15056.792,0,1913.88,,,5,2,9,0,449,4,3,4
602953,40,F,FALSE,FALSE,usa,memphis,35.042,-89.977,10,443,4,1,14884.346,0,1284.82,,,3,1,5,0,860,3,3,3
602962,41,F,TRUE,TRUE,canada,ottawa,45.323,-75.669,8,147,3,1,7558.895,1,639.03,,,4,1,7,0,365,3,3,3
603033,73,F,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,281,,,,,,,,,,,,,,,
603053,45,F,FALSE,FALSE,usa,orlando,28.429,-81.316,8,170,3,0,10128.638,1,681.41,,,2,2,2,0,342,3,3,3
603100,26,F,FALSE,TRUE,usa,fort worth,32.82,-97.362,8,63,,,,,,,,17,1,17,0,144,1,,1
603160,37,F,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,147,6,1,32924.558,0,2922.64,,,2,1,3,1,893,5,5,5
603221,22,F,FALSE,FALSE,usa,new york,40.777,-73.872,8,98,,,,,,,,,,,,,,,
603278,34,F,TRUE,FALSE,canada,calgary,51.114,-114.02,8,166,2,1,15362.118,1,1207.14,,,2,1,2,2,90.7,3,3,3
603296,42,F,FALSE,FALSE,canada,halifax,44.881,-63.509,8,81,3,1,8938.763,2,263.41,,,0,1,0,0,192,1,1,1
603341,67,F,TRUE,FALSE,usa,jacksonville,34.918,-92.146,9,144,,,,,,,,,,,,,,,
603345,51,F,TRUE,TRUE,canada,saskatoon,52.171,-106.7,8,100,2,1,5595.553,0,548.63,,,1,1,2,0,286,2,2,2
603440,43,F,FALSE,FALSE,usa,colorado springs,38.806,-104.7,8,330,2,0,6189.509,0,540.46,,,4,1,8,0,696,3,2,3
603515,38,M,FALSE,FALSE,usa,san diego,32.699,-117.215,8,152,1,1,4599.987,0,344.61,,,4,1,6,0,617,3,2,3
603592,38,F,FALSE,FALSE,usa,oklahoma city,35.393,-97.601,8,414,1,1,8637.439,0,762.79,,,4,1,4,0,464,2,2,2
603635,65,F,TRUE,FALSE,canada,hamilton,43.173,-79.935,8,304,2,1,10798.314,0,1006.26,,,6,1,7,1,185.2,2,2,2
603715,45,F,TRUE,FALSE,usa,phoenix,33.535,-112.383,8,114,2,0,14158.335,0,1148.23,,,3,1,8,1,563.2,3,2,3
603809,54,F,TRUE,FALSE,usa,colorado springs,38.806,-104.7,9,111,1,1,2691.904,1,12.95,,,2,1,2,1,159,2,1,2
603875,42,F,FALSE,FALSE,usa,charlotte,35.214,-80.943,8,151,2,1,8566.175,0,677.13,,,6,1,10,1,149.25,2,2,2
603883,60,F,TRUE,FALSE,usa,baltimore,39.175,-76.668,8,82,2,1,5649.976,0,453.12,,,2,1,4,1,376.9,3,2,3
604136,39,F,TRUE,FALSE,canada,toronto,43.862,-79.37,8,130,2,0,2301.061,0,304.78,,,7,1,7,0,79,1,,1
604355,32,F,FALSE,FALSE,usa,houston,29.607,-95.159,8,108,2,2,3621.577,1,89.29,,,3,1,6,1,631,3,2,3
604388,33,F,FALSE,FALSE,usa,des moines,41.534,-93.663,8,121,1,2,4595.673,0,464.45,,,1,1,1,1,3.5,1,1,1
604592,19,F,FALSE,FALSE,usa,baltimore,39.175,-76.668,8,92,1,1,1236.14,0,248.39,,,,,,,,,,
604617,52,F,TRUE,FALSE,usa,new orleans,29.825,-90.035,8,101,1,1,6178.263,0,570.16,,,10,1,10,0,115,1,,1
604664,24,F,FALSE,TRUE,usa,austin,30.194,-97.67,8,96,,,,,,,,,,,,,,,
604688,40,F,TRUE,TRUE,usa,san francisco,37.619,-122.375,8,457,3,1,15746.497,0,1409.53,,,3,1,4,1,259.5,3,3,3
604804,49,F,TRUE,TRUE,usa,new york,40.777,-73.872,8,85,2,1,4232.512,0,407.99,,,0,1,0,0,52,1,1,1
604840,38,F,FALSE,FALSE,usa,tampa,27.975,-82.533,8,96,3,1,19583.02,0,2943.92,,,2,2,3,0,696,3,3,3
604916,26,F,FALSE,TRUE,usa,new york,40.64,-73.779,8,97,,,,,,,,,,,,,,,
604982,47,F,TRUE,FALSE,usa,new york,40.64,-73.779,8,89,3,1,10893.637,1,590.76,,,3,2,5,0,646,3,3,3
605004,42,F,TRUE,FALSE,usa,buffalo,42.94,-78.732,8,140,3,1,11019.595,0,1420.43,,,3,2,3,0,216,3,3,3
605096,53,M,TRUE,TRUE,usa,dallas,32.847,-96.852,8,122,3,2,8013.327,0,709.47,,,2,1,3,0,512,3,3,3
605136,18,F,FALSE,FALSE,usa,new york,40.64,-73.779,8,93,,,,,,,,15,1,15,0,260,1,,1
605308,68,F,TRUE,FALSE,usa,houston,29.607,-95.159,8,66,,,,,,,,,,,,,,,
605311,44,F,FALSE,TRUE,usa,cleveland,41.412,-81.85,8,101,3,1,7608.893,0,679.35,,,3,2,4,0,523,3,3,3
605439,40,F,FALSE,FALSE,usa,san jose,37.362,-121.929,8,134,2,0,11831.135,0,999.5,,,5,1,5,0,496,2,2,2
605494,46,F,FALSE,TRUE,usa,new york,40.64,-73.779,8,143,3,1,15578.398,0,1385.93,,,2,1,5,0,813,3,3,3
605558,35,F,FALSE,FALSE,usa,buffalo,42.94,-78.732,8,137,3,1,8502.733,0,677.79,,,4,1,7,0,846,5,3,5
605578,33,F,FALSE,FALSE,usa,honolulu,21.316,-157.927,8,97,,,,,,,,8,1,8,0,130,1,,1
605607,49,F,TRUE,TRUE,usa,phoenix,33.535,-112.383,8,97,1,2,6969.525,0,645.61,,,2,1,2,0,125,1,1,1
605615,34,M,FALSE,FALSE,canada,edmonton,53.31,-113.58,8,334,2,1,11825.32,0,1009.12,,,2,1,2,0,326,2,2,2
605619,44,F,TRUE,TRUE,usa,miami,25.907,-80.278,8,137,1,2,11221.251,0,1006.38,,,3,1,3,0,238,2,2,2
605776,21,F,FALSE,FALSE,usa,new york,40.64,-73.779,8,130,2,1,7052.368,1,997.37,,1,6,2,9,0,941,4,1,4
605780,53,F,TRUE,TRUE,canada,montreal,45.517,-73.417,8,75,2,1,2594.064,1,155.09,,,1,1,1,0,55,1,1,1
605878,42,F,TRUE,FALSE,usa,brownsville,25.907,-97.426,8,164,2,1,7653.976,0,670.99,,,4,1,4,1,116.85,2,2,2
605943,18,F,FALSE,FALSE,usa,nashville,36.124,-86.678,8,123,1,0,22989.583,0,2017.47,,1,,,,,,,,
605945,39,F,FALSE,TRUE,canada,edmonton,53.573,-113.521,8,100,4,1,21920.394,1,1506.19,,,2,2,3,0,436,3,3,3
606041,56,F,FALSE,TRUE,canada,vancouver,49.195,-123.182,8,92,2,1,14471.627,0,1262.03,,,4,1,4,0,246,1,1,1
606060,52,F,TRUE,FALSE,usa,new york,40.777,-73.872,8,119,2,1,7215.211,0,674.94,,,5,1,6,0,302,2,2,2
606094,54,F,TRUE,FALSE,usa,new orleans,29.825,-90.035,8,156,3,0,11623.064,0,1011.88,,,2,1,5,1,485.3,4,4,4
606161,47,F,TRUE,TRUE,usa,orlando,28.429,-81.316,8,95,1,1,3190.412,0,297.15,,,6,2,7,0,1633,3,1,3
606283,47,F,FALSE,TRUE,usa,oklahoma city,35.393,-97.601,8,74,1,0,4644.63,0,388.15,,,0,1,0,0,72,1,1,1
606290,38,F,TRUE,FALSE,usa,new york,40.64,-73.779,10,120,2,1,20391.216,0,1809.51,,,3,2,5,0,749,4,3,4
606333,44,F,FALSE,FALSE,usa,providence,41.724,-71.428,8,148,3,1,4148.789,1,333.16,,,6,1,8,2,143.9,3,2,3
606362,51,F,TRUE,FALSE,usa,new york,40.777,-73.872,8,88,1,0,2327.902,0,201.33,,,5,1,5,0,690,1,1,1
606456,25,M,FALSE,FALSE,usa,tampa,27.975,-82.533,8,65,,,,,,,,,,,,,,,
606568,47,M,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,113,1,0,4489.457,0,393.97,,,4,2,5,1,154.4,2,1,2
606635,46,F,FALSE,FALSE,usa,reno,39.498,-119.768,8,154,2,0,10031.055,1,590.71,,,5,1,8,0,422,2,2,2
606648,29,F,FALSE,FALSE,usa,san jose,37.362,-121.929,8,113,1,0,6139.585,0,1104.63,,,3,2,3,0,684,4,2,4
606762,51,F,FALSE,TRUE,usa,jacksonville,34.918,-92.146,8,150,2,2,6516.572,0,609.57,,,3,2,4,0,622,3,2,3
606862,39,F,FALSE,FALSE,canada,calgary,51.114,-114.02,8,113,2,1,11483.308,1,571.08,,,4,1,5,1,142.7,2,2,2
606930,40,F,FALSE,FALSE,usa,charlotte,35.214,-80.943,9,399,4,1,18528.587,2,1760.87,,,3,2,4,0,525,4,4,4
607017,43,F,FALSE,FALSE,usa,sacramento,38.667,-121.401,8,149,3,1,6157.57,2,378.72,,,8,1,9,0,513,3,2,3
607028,49,F,FALSE,FALSE,usa,seattle,47.53,-122.302,8,119,3,1,15706.85,1,1517,,,4,2,6,0,634,4,4,4
607152,33,F,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,364,3,0,17260.396,1,1009.12,,,4,2,9,0,570,4,3,4
607197,18,F,FALSE,TRUE,usa,dallas,32.847,-96.852,8,233,,,,,,,,,,,,,,,
607270,42,F,TRUE,FALSE,usa,columbus,39.998,-82.892,8,152,1,1,6316.016,0,533.64,,,4,1,4,0,327,1,1,1
607280,36,F,TRUE,TRUE,usa,omaha,41.302,-95.894,8,138,1,1,2811.055,1,26.49,,,5,1,5,0,244,1,1,1
607350,37,F,FALSE,TRUE,canada,victoria,48.647,-123.426,8,128,2,1,16758.221,0,1489.89,,,3,1,5,1,104.4,2,2,2
607524,64,F,TRUE,FALSE,usa,miami,25.793,-80.291,8,90,,,,,,,,20,1,20,0,253,1,,1
607626,18,F,FALSE,FALSE,canada,montreal,45.68,-74.039,8,72,,,,,,,,9,1,9,0,74,1,,1
607706,38,F,FALSE,FALSE,canada,calgary,51.114,-114.02,8,111,1,1,4494.285,0,321.79,,,4,2,4,0,84,1,,1
607799,36,F,FALSE,TRUE,usa,los angeles,33.942,-118.408,8,98,1,1,1086.464,0,118.05,,,1,1,1,0,177,1,1,1
607931,29,F,FALSE,FALSE,canada,edmonton,53.667,-113.467,8,167,3,1,16800.168,1,1214.5,,,2,1,3,0,455,2,2,2
607949,18,F,FALSE,FALSE,usa,new york,40.64,-73.779,8,98,1,0,6969.525,0,572,,,12,2,12,0,111,1,,1
607998,40,F,FALSE,FALSE,usa,new york,40.64,-73.779,8,157,3,0,16216.551,0,1536.31,,,2,1,2,0,325,2,2,2
608039,25,F,FALSE,FALSE,usa,austin,30.194,-97.67,8,73,1,1,5416.589,0,449.5,,,3,1,4,0,313,2,1,2
608086,27,F,FALSE,FALSE,usa,new york,40.777,-73.872,8,317,2,0,2128.957,1,415.81,,,4,2,6,0,336,2,2,2
608287,42,F,FALSE,TRUE,usa,dallas,32.847,-96.852,8,138,3,1,11589.052,0,994.62,,,3,2,7,0,643,4,3,4
608296,41,F,TRUE,FALSE,usa,san diego,32.699,-117.215,8,143,2,1,7031.617,0,640.99,,,6,2,8,1,543.4,4,2,4
608343,44,F,TRUE,FALSE,usa,new orleans,29.993,-90.258,8,243,1,1,1551.628,0,133.37,,,4,1,4,0,105,1,1,1
608478,58,M,TRUE,FALSE,usa,los angeles,33.942,-118.408,8,121,1,1,3739.963,0,322.25,,,17,2,27,1,10.9,2,,2
608520,51,F,TRUE,FALSE,usa,new orleans,29.993,-90.258,8,174,2,1,10844.991,1,744.72,,,4,2,6,1,288.55,4,2,4
608521,59,F,FALSE,TRUE,canada,montreal,45.517,-73.417,9,121,2,1,15924.607,1,820.36,,,2,1,3,0,384,2,2,2
608629,36,F,FALSE,FALSE,usa,new york,40.777,-73.872,8,182,2,1,15964.116,1,1326.8,,,3,1,5,1,270.05,5,5,5
608725,47,F,TRUE,TRUE,usa,tacoma,47.138,-122.476,8,104,1,1,7417.498,0,594.22,,,3,1,4,0,190,2,1,2
608727,55,F,FALSE,TRUE,canada,hamilton,43.173,-79.935,8,180,2,0,7494.215,1,151.15,,,8,1,14,0,596,4,2,4
608764,42,F,TRUE,TRUE,canada,montreal,45.517,-73.417,8,126,2,1,10605.936,0,839.21,,,2,1,2,0,407,2,2,2
608786,70,M,TRUE,FALSE,usa,chicago,41.786,-87.752,8,72,,,,,,,,,,,,,,,
608820,40,F,TRUE,TRUE,usa,san diego,32.699,-117.215,8,113,2,4,34468.069,2,2100.87,,1,7,2,11,1,272.7,3,2,3
608823,18,F,FALSE,FALSE,canada,windsor,42.276,-82.956,8,106,1,0,6738.808,0,623.83,,,7,1,7,0,108,1,1,1
608860,44,F,FALSE,FALSE,usa,san antonio,29.529,-98.279,8,144,2,1,7626.08,0,667.01,,,6,1,10,0,415,2,2,2
608866,64,F,TRUE,FALSE,usa,st. louis,38.748,-90.36,8,83,1,1,732.731,0,72.23,,,3,1,3,1,31.3,1,1,1
608970,33,F,FALSE,FALSE,usa,brownsville,25.907,-97.426,8,74,1,0,4410.022,0,396.7,,,,,,,,,,
609051,48,F,TRUE,TRUE,usa,new york,40.64,-73.779,8,81,2,0,14502.643,1,722.61,,,1,2,1,0,473,1,1,1
609102,42,F,FALSE,TRUE,usa,new york,40.777,-73.872,8,125,1,2,2327.902,0,198.24,,,4,1,4,0,206,1,1,1
609167,39,F,FALSE,FALSE,usa,omaha,41.302,-95.894,8,151,2,1,10807.864,2,719.83,,,3,2,4,0,540,4,4,4
609221,30,F,FALSE,FALSE,usa,oakland,37.721,-122.221,8,98,1,1,8062.604,0,686.5,,,,,,,,,,
609228,56,F,TRUE,FALSE,usa,los angeles,33.942,-118.408,8,174,3,0,20386.296,0,1786.78,,,5,1,11,1,285.05,3,3,3
609230,30,F,FALSE,FALSE,usa,austin,30.194,-97.67,8,93,2,0,6031.068,0,721.87,,,1,2,1,1,19.4,1,1,1
609236,41,F,FALSE,FALSE,usa,milwaukee,42.947,-87.896,8,85,3,1,7021.605,1,464.92,,,5,1,17,0,950,4,3,4
609240,53,F,FALSE,TRUE,canada,toronto,43.677,-79.631,8,147,3,2,10443.359,0,908.1,,,2,1,3,1,253.6,3,3,3
609243,37,M,FALSE,TRUE,usa,minneapolis,44.88,-93.217,8,133,2,1,9111.305,1,780.05,,,5,2,12,0,623,3,2,3
609262,38,F,FALSE,FALSE,usa,brownsville,25.907,-97.426,8,123,4,1,21888.908,1,2431.81,,,6,2,11,0,934,4,4,4
609393,38,M,FALSE,FALSE,canada,ottawa,45.323,-75.669,9,244,3,1,5971.386,0,612.26,,,6,2,11,1,378.2,2,2,2
609413,52,F,FALSE,TRUE,canada,quebec,46.788,-71.398,8,109,3,1,3810.618,1,257.93,,,2,1,2,0,505,3,3,3
609673,40,F,TRUE,FALSE,usa,tulsa,36.198,-95.888,8,105,3,1,10308.504,3,103.61,,,3,1,6,0,569,3,3,3
609683,17,F,FALSE,FALSE,usa,memphis,35.042,-89.977,8,296,,,,,,,,,,,,,,,
609720,37,F,FALSE,TRUE,usa,phoenix,33.434,-112.008,8,192,2,1,13981.409,0,1261.55,,,2,1,2,0,89,1,1,1
609763,18,F,FALSE,TRUE,canada,vancouver,49.195,-123.182,8,70,,,,,,,,2,1,2,0,93,1,,1
609800,48,F,TRUE,TRUE,canada,ottawa,45.323,-75.669,9,134,2,1,7382.052,1,488.15,,,2,1,2,0,149,2,2,2
609817,53,F,FALSE,FALSE,usa,bakersfield,35.433,-119.057,8,136,4,1,12254.798,1,1056.93,,,2,1,3,0,400,3,3,3
609838,66,F,TRUE,FALSE,usa,buffalo,42.94,-78.732,8,203,,,,,,,,,,,,,,,
609868,55,F,TRUE,TRUE,canada,halifax,44.64,-63.499,8,129,2,1,18848.535,0,1721.53,,,2,1,2,1,320.95,4,4,4
610144,46,F,FALSE,FALSE,usa,los angeles,33.942,-118.408,8,151,5,1,37371.631,0,3157.53,,,3,1,5,1,968.5,6,6,6
610226,57,F,FALSE,TRUE,usa,houston,29.98,-95.34,8,120,1,1,2934.016,0,248.2,,,5,1,5,0,372,1,1,1
610280,58,F,TRUE,TRUE,canada,toronto,43.862,-79.37,9,142,,,,,,,,9,1,12,0,235,2,,2
610294,52,F,TRUE,FALSE,usa,new york,40.777,-73.872,9,109,2,1,16079.039,0,1420.86,,,1,1,1,0,480,2,2,2
610306,53,F,TRUE,FALSE,usa,new york,40.777,-73.872,8,161,3,1,19893.919,0,1814.45,,,4,2,8,0,383,3,3,3
610338,19,F,FALSE,TRUE,usa,columbus,39.998,-82.892,8,91,1,1,1551.095,0,147.31,,,6,1,6,0,109,1,1,1
610395,55,F,TRUE,FALSE,usa,fayetteville,36.005,-94.17,8,105,2,1,9039.358,0,780.74,,,3,1,4,0,941,3,2,3
610474,52,F,TRUE,FALSE,usa,indianapolis,39.717,-86.294,8,144,2,1,5335.164,0,470.19,,,6,1,10,0,832,3,3,3
610482,36,F,FALSE,FALSE,usa,winston-salem,36.134,-80.222,8,147,3,1,12898.562,0,1136.93,,,3,2,5,1,977.15,5,3,5
610492,20,F,FALSE,TRUE,canada,calgary,51.114,-114.02,8,277,,,,,,,,2,1,2,1,38.7,1,,1
610530,25,F,FALSE,FALSE,usa,oklahoma city,35.415,-97.386,8,81,,,,,,,,,,,,,,,
